51,8.928,6.8886
52,19.2199,11.2548
53,19.5273,7.6517
54,18.4532,19.855
55,14.7866,10.54
56,7.1259,10.4338
57,9.7271,9.6395
58,11.4583,10.8441
59,10.8193,12.6947
60,8.4105,17.5622
61,10.6597,14.1575
62,13.4792,12.5314
63,11.22,13.1832
64,9.915,13.9985
65,13.9438,14.6783
66,16.6645,17.8742
67,17.7917,17.3072
68,15.0083,27.7005
69,14.1174,25.1263
70,19.9497,20.397
71,15.1654,27.9949
72,15.8096,31.9222
73,16.7519,24.7599
74,24.0878,27.0647
75,27.1957,37.5078
76,19.5221,29.1543
77,21.4184,29.1912
78,27.1193,32.1809
79,24.2874,32.1961
80,24.4957,31.5485
81,29.2924,52.3155
82,30.1571,41.372
83,37.3041,37.0438
84,28.5184,39.191
85,42.1398,48.0198
86,29.229,77.647
87,32.5331,60.0777
88,31.8755,45.4974
89,35.2599,46.2275
90,36.6663,59.1522
91,46.5234,51.7269
92,50.6395,55.6966
93,37.5748,59.9981
94,44.8202,63.374
95,55.5278,83.1303
96,81.262,97.3919
97,73.6597,74.4943
98,48.3723,89.5358
99,57.8593,75.1586
100,64.5239,128.1448
101,73.5637,133.7
102,65.5595,107.5809
103,68.8427,89.1543
104,64.6871,107.8046
105,105.1581,116.0463
106,108.3232,100.5186
107,103.6945,134.9471
108,68.8628,158.3654
109,80.9349,137.7301
110,118.3861,130.3626
111,126.632,108.1648
112,77.6712,141.1239
113,88.737,193.9328
114,86.7324,143.522
115,94.3697,156.0313
116,104.8615,143.3608
117,101.9463,144.7699
118,119.0001,205.6302
119,132.0028,144.9902
120,145.4611,186.9006
121,106.0722,168.7393
122,117.7828,192.389
123,117.1109,168.5943
124,153.0541,206.9368
125,125.2919,179.7034
126,148.6134,203.9558
127,140.8684,238.6039
128,176.5775,217.4166
129,188.5421,240.5641
130,152.8477,241.4532
131,200.3128,240.8152
132,155.9914,251.9962
133,177.4768,306.0716
134,162.344,271.2024
135,207.2203,279.6982
136,204.9678,258.1703
137,192.0751,283.1028
138,187.8502,309.6402
139,204.2421,281.3684
140,274.8815,339.4876
141,216.1833,309.5096
142,240.0452,315.3507
143,224.2876,297.3838
144,215.8073,311.2417
145,269.6567,371.2122
146,230.788,321.915
147,263.1808,359.0988
148,245.4676,392.9496
149,245.3218,448.2731
150,252.9749,438.1883
151,257.6816,435.5721
152,299.2947,391.7374
153,330.042,463.9602
154,302.1123,423.5833
155,318.5643,459.3084
156,307.296,497.8557
157,306.8847,450.8362
158,333.2598,467.1216
159,329.9067,481.9733
160,325.9824,466.1127
161,328.0513,527.0367
162,345.235,536.5471
163,361.9617,622.1269
164,483.3308,635.2659
165,367.6344,630.4547
166,504.6776,596.9296
167,446.4395,566.2746
168,425.0165,616.2623
169,407.7825,607.5936
170,409.946,735.7834
171,462.3427,623.7953
172,457.3858,745.2619
173,517.502,690.0803
174,501.7803,782.1035
175,606.1428,747.8422
176,481.7287,691.4318
177,1158.8334,710.1104
178,543.2659,782.6712
179,560.8747,858.653
180,534.3819,757.7568
181,602.3462,938.7794
182,586.5925,812.3444
183,574.4166,961.2428
184,553.6104,856.7714
185,570.7326,830.6666
186,704.0995,922.9666
187,674.0854,891.1242
188,804.4781,1037.8514
189,724.1849,949.7853
190,803.4855,921.7738
191,691.1527,975.7753
192,742.4858,1082.2312
193,691.9246,1033.6371
194,679.1904,1292.7071
195,737.0032,1231.5234
196,764.6318,1030.4685
197,824.0208,1209.6879
198,755.4622,1081.317
199,863.2034,1118.7662
200,929.5195,1156.9937
, ,
2,9.0006,8.9417
3,0.0266,1.7973
4,0.1049,0.1476
5,0.1628,0.1516
6,0.2374,0.1984
7,0.2825,0.1539
8,0.3695,1.0074
9,0.5407,0.2114
10,0.7296,0.2865
11,1.0011,0.5404
12,1.3132,0.3612
13,1.7089,0.3844
14,2.2127,0.4141
15,2.2031,0.5297
16,2.1464,1.1485
17,2.646,0.7172
18,3.1915,21.9847
19,2.7072,1.4199
20,2.9057,0.9067
21,3.5914,1.3054
22,4.2277,1.2156
23,5.2178,1.3525
24,5.8739,1.2641
25,6.9112,1.6133
26,26.9963,1.6516
27,14.6474,5.3885
28,10.5219,1.8777
29,11.9426,2.104
30,9.5856,2.3452
31,8.6812,9.9456
32,9.2785,2.3156
33,10.8177,2.4286
34,12.4202,2.8128
35,13.3748,19.6134
36,15.6071,2.2334
37,26.7979,2.468
38,18.5003,16.4373
39,20.7093,3.0972
40,21.3768,3.4739
41,23.8502,14.999
42,26.5163,3.8539
43,28.9204,21.9079
44,30.818,4.9815
45,33.7479,26.7638
46,38.0914,6.523
47,41.8894,30.2719
48,46.0771,9.0785
49,49.0782,42.4466
50,51.565,9.6325
51,54.8725,24.941
52,58.4879,35.6509
53,63.8713,9.4436
54,69.3009,22.5121
55,75.0245,26.597
56,108.5902,9.7751
57,89.694,15.4256
58,90.7757,25.0354
59,121.6601,32.8252
60,128.219,34.1956
61,132.7559,36.6707
62,117.4494,15.1703
63,126.4901,17.5222
64,133.325,17.7847
65,139.2259,18.3566
66,178.9567,20.2013
67,162.2406,21.1584
68,194.1195,33.918
69,178.6109,40.3256
70,193.9467,40.3942
71,226.3799,37.9136
72,227.4518,34.8558
73,238.7854,44.0371
74,233.7228,52.5938
75,246.9328,45.852
76,259.2943,50.8147
77,270.2056,52.5596
78,285.5908,46.3515
79,301.6008,63.8744
80,316.5495,48.1095
81,326.8045,61.9892
82,349.7246,61.7649
83,364.0494,61.547
84,372.6312,73.717
85,409.8014,77.9526
86,450.5584,68.1795
87,469.307,75.3933
88,462.8766,85.1038
89,474.9144,96.1499
90,538.9678,106.3173
, ,
2,1.7894,2.1058
3,0.011,1.1348
4,1.1055,0.0102
5,0.008,0.0079
6,0.0113,0.0557
7,0.0091,0.0543
8,0.0129,0.067
9,0.0157,0.0847
10,0.0205,0.093
11,0.0251,0.1098
12,0.0263,0.1255
13,0.0326,0.1488
14,0.0534,0.1994
15,0.0441,0.2046
16,0.0488,0.3528
17,0.0649,0.3893
18,0.0629,0.4244
19,0.0936,0.3593
20,0.084,0.4832
21,0.0928,0.5281
22,0.1053,0.5744
23,0.1302,0.7276
24,0.1255,0.6738
25,0.2535,1.1781
26,0.3347,1.0572
27,0.1865,1.1534
28,0.3469,1.3969
29,0.2159,1.2888
30,0.3935,1.4099
31,0.2766,2.7417
32,0.3482,1.8229
33,0.518,2.1701
34,1.3639,3.0976
35,1.1383,1.9869
36,6.5112,2.2802
37,0.7932,2.0455
38,0.4387,2.396
39,0.5104,1.8138
40,0.8257,3.4411
41,0.587,1.7535
42,0.8209,1.7759
43,1.038,2.4057
44,0.7259,2.8337
45,1.1103,2.2541
46,1.0139,1.432
47,1.7307,1.6564
48,1.3798,1.7935
49,1.0383,1.7247
50,1.1689,3.3311
51,1.1901,1.9828
52,2.1132,2.3122
53,2.0607,2.5984
54,1.9719,2.5932
55,1.4933,3.8599
56,1.7188,3.0171
57,2.4498,3.5555
58,2.7289,3.0163
59,1.8818,3.5978
60,2.097,3.486
61,3.4099,3.948
62,3.4383,4.5544
63,4.1304,4.7712
64,4.454,5.2972
65,2.7247,5.6434
66,3.7284,17.0492
67,4.0576,17.6012
68,5.5032,7.9341
69,3.2883,5.9413
70,3.4137,6.2872
71,3.6224,7.6417
72,3.9493,8.26
73,6.4017,10.3572
74,23.4277,7.4403
75,18.0187,8.1387
76,18.1731,7.9746
77,5.8337,9.3238
78,4.8919,8.659
79,5.4672,12.1077
80,6.8765,9.8348
81,7.0591,14.8474
82,7.4571,10.3583
83,8.0647,12.1203
84,6.5095,11.0152
85,7.6177,18.8222
86,9.3854,17.6817
87,7.6029,15.564
88,10.5635,12.8965
89,8.6808,15.6294
90,9.5661,18.5741
91,9.2629,15.8713
92,12.5964,16.9165
93,12.4596,16.7414
94,11.3237,24.3398
95,12.7695,19.6549
96,12.1345,25.024
97,10.9258,23.6372
98,11.3636,29.3279
99,12.1255,24.5187
100,13.0857,23.1261
101,15.5576,25.0752
102,13.8326,25.8979
103,13.3529,32.553
104,14.1606,52.5941
105,15.7736,35.3157
106,17.1757,30.4778
107,16.0213,34.145
108,17.8166,29.3522
109,24.2165,36.3856
110,17.5091,35.8491
111,28.4571,45.4316
112,18.4793,41.5139
113,19.1258,39.4463
114,20.3834,45.3795
115,22.9492,40.0282
116,25.5094,38.7276
117,23.7452,41.6548
118,31.3458,51.7819
119,31.938,54.1581
120,29.0892,48.9092
121,27.5999,66.0084
122,30.1085,46.6745
123,26.6146,88.0234
124,60.9219,73.2366
125,30.1887,51.1944
126,34.9954,59.0925
127,30.5572,62.1763
128,38.1036,62.2175
129,37.1102,73.7488
130,36.7111,65.9186
131,34.5251,80.1339
132,37.7753,75.0114
133,45.2757,66.9645
134,46.3029,96.0917
135,42.1785,107.0783
136,43.2073,83.7304
137,47.1734,78.1152
138,42.1043,97.1581
139,46.8462,80.1229
140,55.8457,99.1691
141,45.71,93.6219
142,55.5828,95.0227
143,47.3986,136.0962
144,52.6563,119.4467
145,81.603,98.5387
146,59.523,145.7124
147,62.7804,119.9538
148,55.9995,104.5788
149,58.3862,134.906
150,60.3434,142.9587
151,68.5204,148.8253
152,59.3252,115.4629
153,75.7392,116.8237
154,61.951,154.6985
155,63.0314,162.6547
156,67.7489,124.5775
157,66.6812,141.6654
158,79.2867,126.9886
159,91.6116,133.9579
160,74.2323,153.0948
161,75.0468,153.3246
162,77.3831,151.1026
163,87.9726,161.84
164,95.397,172.5488
165,82.6457,150.294
166,108.615,158.3318
167,87.5451,185.4765
168,104.5241,185.1376
169,90.0916,188.6495
170,90.5133,197.9732
171,95.659,183.0927
172,99.9864,178.7856
173,95.4679,190.2693
174,111.263,206.1408
175,113.7071,190.4406
176,105.228,194.5504
177,109.9701,228.3089
178,110.5317,228.4695
179,112.9744,219.0856
180,125.3031,231.1016
181,141.7534,274.6438
182,116.9519,240.7132
183,124.0824,251.281
184,132.5528,268.2525
185,129.9995,258.0922
186,127.4395,258.1227
187,132.4579,258.7757
188,135.6997,254.2097
189,165.6257,263.9515
190,143.5338,263.1433
191,146.458,273.6198
192,171.4326,288.006
193,152.1663,289.4637
194,151.5129,316.9059
195,178.1826,343.858
196,179.8439,294.0718
197,163.0748,340.3987
198,164.2386,317.8891
199,202.3876,394.8694
200,176.3647,352.3451
, ,
